timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.45380200,788.5348,795.38464,783.2967,815.12823,758.71796
45218.45380203,784.5055,794.9817,778.86444,817.1429,827.2161
45218.45380203,786.1172,801.02563,799.81683,814.3223,707.9487
45218.45380204,782.8938,796.5934,804.65204,801.8315,628.97437
45218.45380204,790.54944,793.36993,776.04395,802.6374,823.1868
45218.45380204,802.6374,802.6374,768.7912,812.71063,1087.9121
45218.45380205,799.41394,802.6374,811.0989,807.0696,833.2601
45218.45380272,796.1905,794.57874,809.4872,803.0403,649.12085
45218.45380272,796.99634,794.57874,782.8938,804.2491,851.79486
45218.45380273,799.011,797.3993,787.326,805.8608,939.6337
45218.45380273,800.6227,794.9817,803.8461,807.0696,715.2015
45218.45380273,803.8461,794.9817,789.34064,809.89014,709.5604
45218.45380273,810.696,797.3993,760.7326,804.2491,935.6044
45218.45380274,812.3077,800.2198,777.6557,802.23444,829.6337
45218.45380274,802.6374,800.6227,799.011,808.68134,670.87915
45218.45380274,789.34064,799.41394,792.1612,798.20514,732.9304
45218.45380274,796.5934,799.41394,747.03296,803.44324,964.21246
45218.45380275,801.02563,803.0403,773.6264,812.3077,966.63007
45218.45380275,794.17584,801.8315,816.7399,798.20514,739.3773
