timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.44744461,809.0842,803.8461,736.9597,809.0842,945.2747
45218.44744461,808.2784,803.8461,452.89377,814.7253,1209.1941
45218.44744462,804.2491,804.2491,653.95605,809.4872,1000.4762
45218.44744462,803.8461,804.2491,965.0183,799.81683,769.59705
45218.44744462,809.89014,803.44324,771.6117,797.8022,854.61536
45218.44744499,807.47253,803.44324,833.2601,786.52014,753.0769
45218.44744499,803.8461,806.6667,1042.381,783.2967,695.4579
45218.44744501,805.4579,800.6227,926.7399,788.1319,712.381
45218.44744502,809.0842,798.60803,799.81683,785.31134,667.6557
45218.44744503,810.293,803.8461,895.31134,789.34064,660.80585
45218.44744503,803.44324,805.4579,938.022,791.3553,764.7619
45218.44744503,802.23444,803.8461,809.0842,794.17584,833.2601
45218.44744505,803.8461,803.0403,554.43225,806.6667,1016.5934
45218.44744505,798.60803,806.26373,737.76556,809.4872,1069.7803
45218.44744505,798.20514,807.0696,1011.3553,807.0696,807.0696
45218.44744506,801.4286,801.4286,880,810.293,718.4249
45218.44744506,799.011,797.8022,763.5531,810.696,772.01465
45218.44744574,798.20514,798.20514,943.663,801.02563,731.7216
45218.44744575,798.20514,797.3993,1004.90845,798.60803,737.76556
45218.44744575,800.6227,794.57874,873.5531,803.0403,766.3736
45218.44744575,801.02563,791.75824,858.6447,801.4286,743.4066
45218.44744575,798.20514,790.9524,959.3773,800.6227,742.1978
45218.44744576,796.1905,791.75824,873.5531,801.4286,805.05493
45218.44744576,797.8022,795.38464,652.3443,806.26373,950.9158
45218.44744576,796.1905,795.38464,577.8022,813.1135,1048.8279
45218.44744576,788.93774,795.38464,853.8095,807.8755,874.35895
45218.44744576,789.34064,799.011,1014.57874,796.5934,711.978
45218.44744576,799.41394,799.81683,738.5714,805.05493,841.31866
45218.44744578,799.41394,797.8022,713.9927,813.1135,920.696
45218.44744613,792.1612,798.60803,1019.41394,803.0403,764.7619
45218.44744613,792.5641,800.2198,950.9158,802.6374,693.8461
45218.44744615,794.17584,802.6374,702.71063,805.8608,818.3516
45218.44744615,796.5934,805.4579,850.989,803.0403,764.35895
45218.44744616,793.7729,801.4286,1008.5348,792.96704,629.3773
45218.44744617,794.9817,800.2198,834.4689,789.7436,712.381
45218.44744617,798.20514,803.0403,589.4872,797.8022,960.18317
45218.44744617,795.38464,798.60803,805.8608,794.9817,875.16486
