timestamps,T9,AF7,AF8,TP10,Right AUX
45218.44259161,828.4249,793.36993,985.16486,832.8571,738.5714
45218.44259166,828.022,796.99634,779.2674,836.8865,819.9634
45218.44259169,818.3516,801.02563,684.57874,823.5897,931.5751
45218.44259174,821.1722,801.02563,985.9707,809.89014,780.87915
45218.44259176,827.619,806.26373,1011.3553,807.0696,704.3223
45218.44259181,828.4249,812.3077,881.6117,796.5934,751.8681
45218.44259189,823.9927,816.337,950.10986,795.78754,703.91943
45218.44259193,827.2161,817.1429,1004.5055,796.99634,642.27106
45218.44259196,830.0366,818.3516,928.7546,794.17584,633.00366
45218.44259199,823.1868,821.5751,828.022,808.68134,724.0659
45218.44259208,820.3663,825.2015,902.5641,828.8278,765.9707
45218.44259211,812.3077,827.2161,924.7253,828.4249,755.89746
45218.44259215,807.0696,828.022,886.4469,817.5458,799.011
45218.44259220,810.696,826.4103,568.93774,824.3956,1036.7399
45218.44259223,806.6667,821.1722,647.1062,828.8278,1025.4579
45218.44259227,804.2491,822.381,1009.34064,817.9487,757.1062
45218.44259238,809.4872,821.1722,923.1135,817.9487,699.0842
45218.44259242,810.696,815.5311,940.84247,821.1722,730.9158
45218.44259248,809.4872,812.3077,977.9121,823.5897,762.74725
45218.44259250,813.1135,815.9341,927.1429,828.022,780.4762
45218.44259255,817.9487,824.3956,861.8681,836.08057,785.31134
45218.44259262,818.7546,825.2015,848.5714,840.10986,770.40295
45218.44259265,816.337,821.5751,943.663,837.6923,725.6777
45218.44259270,819.15753,821.5751,917.47253,841.31866,805.4579
45218.44259273,819.9634,817.5458,782.49084,848.97437,975.4945
45218.44259278,809.0842,814.3223,466.1905,853.8095,1223.2968
45218.44259280,799.41394,811.0989,643.47986,828.4249,1004.5055
45218.44259285,813.5165,813.5165,969.85345,819.5604,700.696
45218.44259288,828.022,822.7839,873.1502,839.304,769.59705
45218.44259293,817.1429,818.3516,922.71063,834.4689,742.1978
45218.44259340,810.696,814.7253,982.3443,821.978,632.1978
45218.44259343,820.7692,819.15753,960.18317,823.9927,704.7253
45218.44259351,822.7839,821.1722,862.27106,821.1722,779.2674
45218.44259354,821.978,819.15753,905.78754,823.9927,672.49084
45218.44259359,819.5604,815.5311,974.68866,841.7216,607.619
45218.44259366,815.12823,813.1135,772.8205,849.3773,751.8681
45218.44259374,813.1135,809.89014,493.1868,851.39197,981.9414
45218.44259382,808.2784,808.2784,662.01465,856.2271,808.68134
45218.44259384,803.44324,808.2784,960.989,854.21246,660.80585
45218.44259389,803.8461,804.65204,886.04395,857.03296,898.93774
45218.44259397,812.3077,805.05493,622.52747,870.7326,1060.5128
45218.44259405,811.50183,805.05493,850.989,876.77655,859.85345
45218.44259412,807.0696,799.81683,1033.5165,872.74725,706.337
45218.44259424,807.0696,801.02563,824.3956,885.64105,804.65204
45218.44259427,807.47253,806.26373,714.3956,894.5055,854.61536
45218.44259432,809.4872,802.23444,924.3223,886.04395,768.3883
45218.44259435,817.9487,799.81683,1000.87915,891.685,739.3773
45218.44259440,820.3663,800.2198,808.2784,885.2381,832.8571
45218.44259442,809.89014,796.1905,769.19415,877.98535,914.65204
45218.44259448,800.2198,790.54944,951.7216,881.2088,796.99634
45218.44259450,800.6227,794.17584,995.2381,888.86444,650.7326
45218.44259455,801.02563,798.60803,725.2747,902.5641,836.8865
45218.44259458,799.81683,795.38464,636.63007,902.96704,987.5824
45218.44259462,797.8022,790.9524,944.4689,889.2674,803.44324
45218.44259481,800.6227,793.7729,895.31134,891.685,772.4176
45218.44259485,801.4286,799.81683,636.63007,895.7143,846.1539
45218.44259490,798.20514,799.41394,833.663,877.98535,832.0513
45218.44259493,807.0696,799.81683,1020.2198,876.3736,744.21246
45218.44259498,816.337,804.2491,919.89014,880.40295,758.71796
45218.44259501,817.5458,803.8461,710.7692,880.40295,835.6777
45218.44259505,810.696,798.60803,701.0989,876.3736,838.49817
45218.44259508,803.0403,800.2198,938.022,875.56775,753.0769
45218.44259513,802.6374,804.2491,914.65204,879.59705,770
45218.44259516,809.4872,805.8608,568.5348,891.28204,938.8278
45218.44259521,819.15753,804.2491,762.3443,896.1172,824.3956
45218.44259528,823.9927,799.81683,1027.4725,893.69965,736.55676
45218.44259532,824.7985,795.38464,865.89746,895.7143,818.3516
45218.44259535,829.2308,797.8022,694.65204,900.54944,855.0183
45218.44259547,828.4249,803.8461,722.0513,907.3993,839.304
45218.44259551,825.2015,803.8461,956.55676,903.36993,747.8388
45218.44259554,823.5897,807.0696,841.7216,898.1319,738.5714
45218.44259558,816.337,811.0989,486.73993,892.49084,1020.6227
45218.44259563,822.7839,815.12823,670.4762,885.64105,940.4396
45218.44259567,834.87177,818.7546,969.85345,882.4176,711.5751
45218.44259571,827.619,818.3516,824.3956,872.74725,833.663
45218.44259574,825.6044,818.7546,785.7143,868.315,880.40295
45218.44259582,832.4542,817.5458,988.7912,869.5238,742.1978
45218.44259586,825.6044,819.5604,953.3333,872.3443,708.3516
45218.44259596,825.6044,824.7985,863.8828,876.77655,766.77655
45218.44259601,838.49817,823.1868,948.49817,877.1795,735.7509
45218.44259604,827.619,821.978,986.3736,869.12085,623.3333
45218.44259609,816.337,825.2015,929.9634,862.27106,628.5714
45218.44259612,817.9487,830.4396,776.4469,859.85345,686.99634
45218.44259616,823.5897,831.2454,745.42126,855.0183,729.707
45218.44259620,826.8132,824.7985,794.9817,846.55676,769.59705
45218.44259624,820.7692,818.7546,758.315,848.5714,767.98535
45218.44259627,815.9341,817.1429,533.0769,861.8681,1020.6227
45218.44259637,811.50183,817.9487,636.63007,853.4066,970.65936
45218.44259639,815.9341,817.5458,954.94507,838.49817,639.45056
45218.44259644,829.2308,817.5458,919.89014,845.7509,673.69965
45218.44259688,829.6337,820.7692,822.7839,861.06226,740.58606
45218.44259691,830.4396,820.7692,745.82416,863.0769,768.3883
45218.44259693,827.619,816.337,893.69965,851.79486,720.84247
45218.44259698,826.0073,813.1135,853.00366,857.4359,764.35895
45218.44259706,830.4396,815.12823,662.8205,879.19415,886.8498
45218.44259708,832.4542,811.9048,767.98535,882.4176,896.52014
45218.44259713,833.2601,809.4872,822.7839,878.3883,850.989
45218.44259716,834.4689,812.71063,638.6447,889.67035,864.2857
45218.44259725,831.6484,816.337,441.61172,897.326,1065.348
45218.44259728,826.0073,815.9341,793.7729,894.5055,836.8865
45218.44259733,828.4249,809.89014,1004.90845,890.4762,695.4579
45218.44259736,828.8278,808.2784,858.6447,883.22345,761.9414
45218.44259744,830.4396,808.2784,916.26373,877.1795,693.8461
45218.44259748,829.6337,805.05493,993.6264,875.16486,666.8498
45218.44259751,828.4249,805.4579,925.12823,873.5531,715.6044
45218.44259756,825.2015,807.47253,827.2161,869.5238,755.4945
45218.44259759,817.9487,806.6667,919.0842,864.68866,701.0989
45218.44259764,820.7692,805.4579,935.6044,865.4945,719.2308
45218.44259766,818.3516,806.6667,826.4103,856.63007,872.74725
45218.44259775,810.696,804.65204,574.57874,859.45056,1014.57874
45218.44259778,807.47253,802.6374,781.685,858.6447,899.34064
45218.44259782,808.2784,802.23444,1029.4872,851.79486,699.0842
45218.44259786,809.0842,799.011,830.0366,858.24176,726.8865
45218.44259791,808.68134,796.1905,761.9414,858.24176,825.6044
45218.44259794,810.293,796.1905,948.9011,848.97437,827.619
45218.44259799,815.5311,799.81683,950.5128,848.1685,804.2491
45218.44259801,809.4872,799.81683,788.93774,853.00366,759.12085
45218.44259806,806.26373,798.20514,757.1062,856.2271,873.1502
45218.44259809,813.5165,800.2198,957.76556,858.6447,769.59705
45218.44259813,808.2784,800.6227,875.56775,848.1685,651.53845
45218.44259829,799.011,798.20514,652.3443,840.5128,893.2967
45218.44259832,800.6227,799.81683,616.08057,852.6007,1014.9817
45218.44259837,805.05493,801.8315,922.71063,850.989,707.1429
45218.44259840,809.0842,805.4579,1008.5348,851.79486,661.6117
45218.44259846,805.8608,811.0989,862.27106,852.1978,749.45056
45218.44259852,801.4286,811.50183,921.50183,839.707,668.46155
45218.44259860,812.71063,811.9048,992.8205,845.7509,673.2967
45218.44259868,826.0073,809.89014,906.1905,852.1978,838.49817
45218.44259870,822.381,807.8755,697.8755,852.1978,927.5458
45218.44259875,809.89014,811.50183,854.21246,846.55676,840.5128
45218.44259878,803.0403,814.3223,1029.4872,832.8571,756.30035
45218.44259887,806.26373,812.71063,812.71063,830.4396,804.65204
45218.44259890,810.696,814.3223,530.2564,842.52747,986.3736
45218.44259895,810.293,817.1429,790.9524,846.55676,870.7326
45218.44259898,816.337,811.9048,1025.0549,842.9304,692.23444
45218.44259903,825.6044,812.71063,916.6667,844.5421,759.92676
45218.44259905,821.5751,814.7253,878.7912,840.10986,809.4872
45218.44259910,817.5458,814.7253,948.9011,842.9304,743.8095
45218.44259913,806.26373,812.3077,987.98535,834.4689,722.8571
45218.44259918,801.4286,809.89014,790.9524,827.2161,804.65204
45218.44259921,805.05493,808.68134,713.9927,835.6777,861.8681
45218.44259926,799.41394,806.6667,917.0696,831.2454,809.89014
45218.44259933,803.0403,807.0696,933.9927,829.2308,693.44324
45218.44259936,812.3077,811.0989,734.5421,827.619,851.39197
45218.44259942,812.71063,815.5311,471.02563,840.5128,1160.0366
45218.44259944,806.26373,811.50183,773.6264,835.6777,908.20514
45218.44259948,803.44324,806.6667,1009.7436,818.3516,730.5128
45218.44259953,795.78754,806.26373,788.93774,816.7399,823.5897
45218.44259956,798.20514,807.8755,809.89014,822.7839,773.6264
45218.44259961,800.6227,809.89014,1002.49084,828.8278,690.2198
45218.44259966,799.81683,812.3077,942.8571,822.381,729.707
45218.44259972,802.6374,815.5311,765.16486,823.9927,714.3956
45218.44259976,799.41394,815.12823,879.59705,828.4249,684.17584
45218.44259984,804.65204,815.12823,979.5238,819.9634,680.9524
45218.44259987,800.6227,819.5604,900.9524,815.5311,733.73627
45218.44259991,808.2784,821.5751,696.6667,827.619,878.3883
45218.44259995,818.3516,816.7399,633.4066,830.0366,810.696
45218.44259998,806.6667,813.91943,690.6227,820.7692,715.2015
45218.44260002,805.05493,815.12823,677.326,816.337,713.5897
45218.44260006,807.8755,819.9634,485.1282,824.7985,953.3333
45218.44260010,808.2784,821.1722,651.9414,825.2015,927.5458
45218.44260014,813.5165,819.15753,995.64105,823.9927,728.49817
45218.44260066,811.9048,818.3516,882.01465,824.3956,757.50916
45218.44260073,809.0842,818.3516,670.87915,826.8132,825.6044
45218.44260080,817.9487,819.9634,821.5751,830.84247,751.4652
45218.44260083,824.3956,821.1722,981.9414,831.2454,673.69965
45218.44260088,811.0989,818.3516,812.71063,818.3516,771.6117
45218.44260090,803.0403,817.5458,636.2271,815.5311,977.9121
45218.44260096,807.8755,824.7985,672.49084,824.7985,871.53845
45218.44260098,811.50183,838.9011,897.72894,830.0366,666.04395
45218.44260102,815.9341,840.5128,770.40295,832.8571,846.9597
45218.44260106,818.7546,830.0366,486.337,833.663,1055.2748
45218.44260118,816.7399,820.3663,865.4945,830.84247,814.3223
45218.44260122,818.7546,817.5458,976.7033,827.2161,680.9524
45218.44260138,818.7546,819.15753,725.6777,827.2161,791.3553
45218.44260145,815.5311,817.9487,859.45056,821.5751,772.8205
45218.44260148,817.1429,818.3516,1000.4762,820.7692,720.84247
45218.44260153,819.9634,815.12823,927.9487,833.2601,783.2967
45218.44260156,818.7546,813.5165,837.6923,830.4396,860.2564
45218.44260161,813.91943,814.3223,759.12085,820.7692,873.95605
45218.44260164,816.337,813.91943,715.6044,823.5897,818.7546
45218.44260172,819.15753,811.0989,652.74725,814.7253,749.45056
45218.44260176,809.4872,807.47253,478.27838,813.1135,922.3077
45218.44260179,808.68134,809.89014,726.4835,823.9927,888.0586
45218.44260183,826.0073,815.12823,985.56775,821.5751,696.26373
45218.44260188,827.2161,814.7253,885.64105,812.3077,757.1062
45218.44260197,822.381,811.0989,713.5897,815.9341,799.011
45218.44260199,820.3663,807.8755,709.15753,822.381,774.83514
45218.44260204,823.5897,807.8755,916.6667,828.022,785.31134
45218.44260206,821.978,808.68134,860.2564,836.08057,795.38464
45218.44260211,800.6227,799.41394,823.1868,823.5897,856.63007
45218.44260214,792.96704,796.1905,905.38464,817.9487,863.0769
45218.44260219,802.6374,802.23444,899.34064,824.7985,869.5238
45218.44260222,807.8755,811.0989,712.381,831.6484,917.8755
45218.44260227,812.3077,812.3077,438.7912,842.1245,1064.9451
45218.44260230,813.1135,804.65204,697.0696,839.304,907.3993
45218.44260234,813.91943,801.4286,979.92676,831.6484,704.7253
45218.44260242,814.3223,805.4579,823.9927,833.2601,740.58606
45218.44260260,815.5311,808.68134,843.3333,829.6337,775.2381
45218.44260264,810.696,806.6667,982.74725,825.2015,713.1868
45218.44260269,816.7399,805.05493,901.3553,833.2601,724.0659
45218.44260273,820.7692,809.4872,607.2161,834.87177,912.23444
45218.44260275,815.12823,811.50183,768.7912,830.84247,814.3223
45218.44260280,815.9341,807.8755,968.24176,826.8132,804.65204
45218.44260285,813.1135,802.6374,843.3333,823.5897,919.4872
45218.44260287,807.47253,801.02563,586.6667,823.9927,971.8681
45218.44260293,811.0989,805.4579,755.09155,821.978,848.5714
45218.44260295,810.696,805.05493,1001.28204,819.15753,646.7033
45218.44260303,806.6667,802.23444,886.8498,817.5458,667.6557
45218.44260307,813.91943,799.41394,868.71796,820.7692,674.5055
45218.44260313,817.5458,799.81683,933.9927,821.1722,723.2601
45218.44260315,813.5165,803.44324,928.7546,814.3223,785.31134
45218.44260319,813.1135,804.2491,848.1685,811.0989,848.1685
45218.44260322,809.0842,799.81683,757.1062,819.9634,901.3553
45218.44260326,804.2491,797.8022,923.1135,818.3516,808.2784
45218.44260330,814.7253,799.011,972.674,813.91943,760.7326
45218.44260334,824.3956,803.0403,776.4469,833.2601,875.56775
45218.44260338,821.978,807.0696,524.61536,848.1685,1110.4762
45218.44260341,813.1135,803.8461,816.337,831.6484,831.6484
45218.44260350,807.8755,802.23444,994.83514,811.9048,621.31866
45218.44260353,805.8608,803.8461,821.1722,808.2784,745.82416
45218.44260356,804.65204,795.78754,913.8461,810.696,716.8132
45218.44260370,806.6667,792.96704,1034.3224,813.91943,712.7839
45218.44260373,817.1429,796.99634,967.4359,835.2747,790.54944
45218.44260380,819.9634,797.8022,871.53845,834.0659,788.93774
45218.44260384,811.50183,799.41394,927.9487,815.9341,698.68134
45218.44260388,807.47253,802.6374,978.315,818.3516,640.2564
45218.44260391,811.50183,802.6374,783.2967,817.5458,759.5238
45218.44260396,818.3516,799.41394,525.0183,831.2454,1020.6227
45218.44260399,813.5165,799.011,721.2454,830.4396,912.6374
45218.44260407,812.3077,803.0403,954.5421,809.0842,774.83514
45218.44260411,815.5311,806.6667,873.95605,806.6667,786.9231
45218.44260414,815.12823,809.4872,682.5641,812.3077,903.7729
45218.44260419,813.5165,813.1135,890.87915,811.0989,815.5311
45218.44260424,811.0989,809.4872,988.3883,809.89014,680.9524
45218.44260427,811.9048,806.6667,770.40295,807.47253,798.20514
45218.44260431,809.0842,808.2784,768.3883,806.26373,827.619
45218.44260435,809.89014,807.8755,950.9158,814.3223,776.8498
45218.44260438,813.91943,807.47253,995.64105,813.91943,777.6557
45218.44260443,816.7399,807.0696,726.8865,817.1429,920.696
45218.44260446,811.50183,808.2784,442.01465,827.619,1163.663
45218.44260454,806.6667,807.8755,758.315,823.1868,914.65204
45218.44260458,807.8755,803.8461,983.1502,818.3516,704.7253
45218.44260461,807.47253,803.8461,790.14655,825.2015,800.2198
45218.44260468,807.47253,803.0403,691.02563,825.2015,754.68866
45218.44260469,807.47253,799.41394,781.28204,816.7399,697.0696
45218.44260527,809.4872,805.05493,909.011,819.15753,720.84247
45218.44260531,809.4872,813.1135,701.0989,829.6337,835.2747
45218.44260535,805.8608,818.7546,812.3077,821.5751,834.0659
45218.44260538,809.89014,818.3516,1006.52014,816.337,730.10986
45218.44260542,816.7399,820.3663,890.07324,817.9487,713.5897
45218.44260546,823.1868,818.3516,723.663,820.3663,912.23444
45218.44260554,819.9634,810.696,669.67035,821.1722,882.8205
45218.44260559,809.89014,804.65204,778.86444,820.7692,753.8828
45218.44260561,800.6227,802.23444,858.6447,811.0989,763.5531
45218.44260566,797.8022,806.26373,558.0586,805.8608,974.2857
45218.44260569,807.0696,810.293,712.7839,815.5311,850.18317
45218.44260574,812.71063,811.9048,983.1502,823.9927,630.18317
45218.44260578,809.0842,807.8755,832.8571,816.337,703.5165
45218.44260581,801.4286,801.8315,687.3993,818.7546,782.8938
45218.44260584,804.2491,802.6374,682.5641,817.5458,844.1392
45218.44260589,814.3223,808.2784,871.13556,824.7985,755.09155
45218.44260593,812.71063,806.26373,804.65204,837.6923,730.9158
45218.44260601,804.65204,803.44324,471.42856,838.0952,1074.6154
45218.44260604,803.44324,799.81683,649.5238,821.1722,999.2674
45218.44260609,803.8461,798.20514,937.619,814.3223,691.02563
45218.44260611,804.65204,797.3993,763.5531,823.5897,768.3883
45218.44260616,804.2491,791.75824,707.5458,824.3956,821.5751
45218.44260619,798.20514,792.5641,958.97437,817.5458,673.2967
45218.44260624,796.5934,794.9817,963.4066,811.9048,716.8132
45218.44260631,798.60803,795.38464,803.0403,820.3663,777.6557
45218.44260635,799.81683,797.8022,876.77655,819.5604,705.9341
45218.44260639,798.60803,800.2198,987.1795,813.91943,659.59705
45218.44260642,799.41394,794.9817,900.14655,819.9634,657.98535
45218.44260650,799.41394,794.57874,734.1392,823.1868,769.19415
45218.44260654,801.8315,793.7729,658.3883,821.1722,844.94507
45218.44260666,801.02563,789.7436,691.8315,803.8461,817.9487
45218.44260669,803.0403,795.78754,804.65204,803.8461,788.5348
45218.44260674,805.05493,796.1905,548.7912,820.7692,983.95605
45218.44260677,801.02563,792.1612,667.25275,811.9048,970.2564
45218.44260681,804.2491,791.3553,999.67035,810.696,770.40295
45218.44260685,805.8608,792.1612,909.81683,811.0989,690.2198
45218.44260691,807.8755,795.78754,784.90845,818.3516,708.7546
45218.44260700,815.12823,797.3993,762.74725,825.6044,808.2784
45218.44260708,810.696,794.17584,933.5897,817.5458,730.5128
45218.44260716,804.2491,795.78754,816.7399,810.293,728.49817
45218.44260720,805.4579,805.05493,688.20514,813.91943,872.74725
45218.44260725,809.89014,808.68134,812.3077,828.8278,870.32965
45218.44260727,811.0989,809.0842,836.8865,819.15753,797.3993
45218.44260733,814.7253,808.68134,677.326,810.696,901.3553
45218.44260735,828.022,809.89014,496.00732,832.8571,1131.8315
45218.44260740,816.7399,808.68134,888.86444,820.7692,925.12823
45218.44260743,802.6374,805.8608,1013.36993,804.2491,747.4359
45218.44260748,807.0696,803.8461,840.9158,811.0989,817.9487
45218.44260756,810.293,798.60803,912.23444,815.12823,734.1392
