timestamps,TP9,AF7,AF8,TP10,Right AUX
45211.43668602,820.3663,937.619,796.1905,871.13556,823.5897
45211.43668602,788.1319,662.4176,804.65204,855.42126,1042.381
45211.43668602,783.2967,618.9011,804.65204,824.3956,1143.9194
45211.43668603,788.5348,967.4359,807.47253,836.08057,857.8388
45211.43668603,781.28204,913.44324,807.8755,868.71796,642.674
45211.43668604,773.6264,756.7033,814.7253,844.5421,645.4945
45211.43668605,750.65936,787.72894,814.3223,801.02563,589.4872
45211.43668677,743.8095,765.56775,802.6374,819.9634,666.8498
45211.43668678,753.47986,694.65204,796.99634,837.6923,796.99634
45211.43668678,755.09155,658.7912,796.5934,817.9487,793.36993
45211.43668678,755.09155,776.4469,807.47253,811.9048,768.7912
45211.43668679,758.315,804.2491,813.1135,826.8132,716.0073
45211.43668679,779.67035,683.36993,808.68134,832.4542,858.6447
45211.43668681,763.5531,587.47253,809.4872,832.4542,1174.5421
45211.43668681,755.89746,757.1062,803.44324,816.7399,971.8681
45211.43668681,801.02563,882.01465,799.011,826.0073,606.0073
45211.43668682,803.0403,706.337,810.696,809.4872,690.2198
45211.43668682,771.6117,676.1172,802.23444,779.2674,730.10986
45211.43668682,768.7912,736.1539,789.7436,787.326,772.8205
45211.43668718,785.31134,766.77655,796.1905,794.57874,777.6557
45211.43668718,776.8498,672.49084,801.02563,793.7729,763.1502
45211.43668718,776.8498,603.1868,804.65204,803.44324,815.5311
45211.43668719,779.2674,793.7729,801.8315,821.5751,690.2198
45211.43668719,765.16486,822.7839,801.4286,808.2784,651.53845
45211.43668719,767.98535,613.2601,810.293,792.1612,751.4652
45211.43668719,768.3883,549.19415,800.6227,803.44324,1034.3224
45211.43668720,775.64105,918.2784,799.41394,828.8278,857.8388
45211.43668720,773.6264,937.619,801.02563,820.7692,699.4872
45211.43668720,759.12085,773.6264,793.36993,799.41394,783.69965
45211.43668720,772.8205,795.78754,795.38464,789.34064,712.7839
45211.43668721,771.2088,829.6337,799.81683,774.43225,634.21246
45211.43668755,745.42126,752.27106,800.2198,793.7729,703.5165
45211.43668755,758.315,720.4396,796.99634,801.4286,797.8022
45211.43668756,762.74725,772.4176,795.78754,808.68134,736.1539
45211.43668756,766.77655,809.0842,786.1172,832.4542,666.8498
45211.43668756,794.57874,736.1539,788.93774,825.6044,728.9011
45211.43668756,779.2674,645.4945,796.5934,805.8608,898.5348
45211.43668757,750.2564,736.1539,778.46155,799.81683,908.60803
45211.43668757,759.92676,797.3993,786.9231,787.326,868.315
45211.43668757,792.5641,763.1502,820.3663,775.64105,836.4835
45211.43668757,794.9817,534.2857,818.3516,799.81683,919.4872
45211.43668757,763.95605,718.4249,807.47253,806.6667,867.9121
45211.43668758,774.43225,963.00366,801.8315,805.05493,729.304
45211.43668833,799.41394,741.39197,806.6667,786.52014,829.6337
45211.43668833,808.2784,715.6044,806.26373,806.26373,828.022
45211.43668833,814.3223,892.8938,789.7436,852.6007,620.10986
45211.43668834,814.3223,873.5531,783.69965,821.978,547.98535
45211.43668834,790.9524,757.50916,794.9817,806.6667,664.43225
45211.43668834,783.2967,726.4835,787.326,826.0073,743.00366
45211.43668834,813.1135,788.1319,786.52014,807.47253,752.27106
45211.43668836,807.0696,882.01465,780.07324,794.9817,655.9707
45211.43668836,782.0879,666.8498,772.4176,801.4286,914.65204
45211.43668836,835.6777,534.68866,782.49084,806.6667,1232.967
45211.43668836,865.09155,921.9048,797.3993,823.5897,911.02563
45211.43668837,818.3516,936.4103,825.2015,838.0952,676.9231
45211.43668870,809.0842,804.2491,825.6044,806.6667,806.6667
45211.43668872,797.3993,847.3626,816.337,764.35895,792.96704
45211.43668873,824.3956,859.85345,813.91943,795.38464,660.80585
45211.43668873,860.65936,767.1795,802.23444,837.6923,702.3077
